A1,A2,A3,A4,A6,A8,A10,A12,A13,A15,A17,A18,A19,A21,A22,A23,A25,A27,B1,B2,B3,B6,B8,B12,B13,B14,id,A5_o,A7_o,A9_o,A11_o,A14_o,A16_o,A20_per_o,A20_last_o,A24_o,A26_o,A28_per_o,A28_last_o,B4_per_o,B4_last_o,B5_o,B7_o,B9_per_o,B9_last_o,B10_per_o,B10_last_o,B11_per_o,B11_last_o,target
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_691,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.971
300,,405.0,700,30.0,,101,103.0,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,78.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,sample_692,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,82800,82800,0,81000,0,81000,0,81000,0.925
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_694,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,82800,0,79200,0,82800,0.9359999999999999
300,,405.0,700,29.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,sample_695,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.9359999999999999
300,,405.0,700,30.0,,101,103.0,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80.0,72.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_696,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.9129999999999999
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_697,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,81000,0.971
300,,405.0,700,29.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,sample_698,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.902
300,,405.0,700,29.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,sample_699,0,0,79200,82800,82800,82800,0,82800,0,79200,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.9129999999999999
300,,405.0,700,18.0,,100,104.0,0.2,106.0,107.0,0.2,300,50.0,9.0,5.0,70.0,76.0,350.0,3.5,3.5,70,45.0,800.0,0.15,400,sample_70,0,0,82800,82800,82800,82800,82800,84600,600,84600,0,82200,0,82800,0,81000,0,81000,84600,81000,0,0,0.971
300,,405.0,700,29.0,,101,103.0,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,sample_700,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.925
300,,405.0,700,30.0,,101,103.0,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,78.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,sample_701,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.983
300,,405.0,700,30.0,,102,102.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79.0,76.0,320.0,3.5,3.5,76,45.0,1200.0,0.15,400,sample_702,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.925
300,,405.0,700,29.0,,102,102.0,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,79.0,76.0,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,sample_703,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.925
300,,405.0,700,30.0,,102,102.0,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,78.0,76.0,320.0,3.5,3.5,70,45.0,1200.0,0.15,420,sample_704,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.983
300,,405.0,700,29.0,,102,104.0,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,79.0,78.0,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,sample_705,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,81000,0.925
300,,405.0,700,30.0,,102,104.0,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,79.0,78.0,320.0,3.5,3.5,76,45.0,1200.0,0.15,400,sample_706,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.902
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79.0,77.0,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,sample_708,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,1800,79200,0,82800,0.9359999999999999
300,,405.0,700,18.0,,100,104.0,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70.0,75.0,350.0,3.5,3.5,70,45.0,800.0,0.15,400,sample_71,0,0,82800,82800,82800,82800,52800,84600,30600,84600,0,82200,0,82800,0,81000,0,81000,84600,81000,0,0,0.9790000000000001
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78.0,76.0,320.0,3.5,3.5,78,45.0,1200.0,0.15,420,sample_710,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.925
300,,405.0,700,30.0,,102,104.0,0.2,105.0,103.0,0.2,200,50.0,9.0,5.0,79.0,76.0,320.0,3.5,3.5,76,45.0,1200.0,0.15,400,sample_711,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.9359999999999999
300,,405.0,700,31.0,,102,103.0,0.2,105.0,104.0,0.2,200,45.0,9.0,5.0,78.0,76.0,310.0,3.5,3.5,79,45.0,1200.0,0.15,400,sample_715,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.941
300,,405.0,700,30.0,,102,103.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,78.0,320.0,3.5,3.5,76,45.0,1200.0,0.15,420,sample_716,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.925
300,,405.0,700,30.0,,102,103.0,0.2,104.0,104.0,0.2,200,50.0,9.0,5.0,78.0,76.0,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,sample_717,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.925
300,,405.0,700,31.0,,102,103.0,0.2,104.0,104.0,0.2,200,50.0,9.0,5.0,78.0,76.0,320.0,3.5,3.5,79,45.0,1200.0,0.15,420,sample_719,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.925
300,,405.0,700,30.0,,101,103.0,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80.0,72.0,320.0,3.5,3.5,78,45.0,1200.0,0.15,420,sample_72,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.902
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79.0,76.0,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,sample_720,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.983
300,,405.0,700,30.0,,102,103.0,0.2,105.0,103.0,0.2,200,50.0,9.0,5.0,79.0,76.0,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,sample_721,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.9129999999999999
300,,405.0,700,27.0,,102,104.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_723,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,75600,0,0,0,0,0.925
300,,405.0,700,30.0,,103,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,360.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_725,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,0.971
300,,405.0,700,29.0,,103,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_726,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.9359999999999999
300,,405.0,700,28.0,,100,104.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_728,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,75600,0,0,0,0,0.983
300,,405.0,700,27.0,,100,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_729,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.971
300,,405.0,700,29.0,,100,102.0,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,80.0,45.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_73,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.9129999999999999
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,310.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_730,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.925
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_731,0,0,81000,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,81000,0,72000,0,0,0,0,0.93
300,,405.0,700,28.0,,102,104.0,0.2,105.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_732,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,28.0,,100,104.0,0.2,105.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_733,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,28.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_735,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_736,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,0.9420000000000001
300,,405.0,700,26.0,,100,102.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_737,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,75600,0,0,0,0,0.902
300,,405.0,700,28.0,,100,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_738,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.973
300,,405.0,700,30.0,,103,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,310.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_739,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_74,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.93
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_740,0,0,81000,82800,82800,82800,0,82800,0,79200,3600,82800,0,82800,0,81000,0,72000,0,0,0,0,0.973
300,,405.0,700,28.0,,102,104.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_742,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,28.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_743,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,0.973
300,,405.0,700,29.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,sample_75,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.955
300,,405.0,700,28.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,50.0,1200.0,0.15,420,sample_753,0,0,77400,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,84600,72000,0,0,0,0,0.943
300,,405.0,700,25.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_754,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,0.973
300,,405.0,700,26.0,,100,103.0,0.2,105.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_755,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,79200,0,0,0,0,0.8909999999999999
300,,405.0,700,28.0,,100,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_756,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,82800,0,75600,0,0,0,0,0.93
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_757,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,0.998
300,,405.0,700,30.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_758,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.943
300,,405.0,700,27.0,,102,104.0,0.2,105.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_759,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,
300,,405.0,700,29.0,,101,103.0,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80.0,72.0,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,sample_76,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.9470000000000001
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_762,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,75600,0,0,0,0,
300,,405.0,700,30.0,,103,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,310.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_763,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,
300,,405.0,700,30.0,,102,103.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_764,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,
300,,405.0,700,29.0,,100,101.0,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_765,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,79200,0,0,0,0,0.91
300,,405.0,700,30.0,,102,103.0,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_766,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,30.0,,103,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_767,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,0.985
300,,405.0,700,28.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,310.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_768,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,0.93
300,,405.0,700,30.0,,103,104.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_771,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,73800,0,0,0,0,0.943
300,,405.0,700,30.0,,103,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_772,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.973
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,sample_773,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_775,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.902
300,,405.0,700,30.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_776,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.943
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_777,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_778,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,75600,0,0,0,0,0.973
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_779,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.955
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_780,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.955
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_781,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.973
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_783,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_784,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,75600,0,0,0,0,0.93
300,,405.0,700,30.0,,102,104.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_785,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_786,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.973
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,sample_787,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,75600,0,0,0,0,0.93
300,,405.0,700,27.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,45.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_788,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_789,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.943
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,sample_79,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,81000,0,81000,0,82800,0.93
300,,405.0,700,27.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_791,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_792,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_798,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_799,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,21.0,,100,102.0,0.2,103.0,105.0,0.2,300,40.0,9.0,5.0,70.0,78.0,310.0,3.5,3.5,58,40.0,800.0,0.15,420,sample_8,0,0,81000,82800,82800,82800,73800,84600,0,84600,63000,82800,0,82800,0,73800,84600,81000,84600,81000,0,0,0.943
300,,405.0,700,29.0,,101,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,72.0,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,sample_80,0,0,79200,82800,82800,82800,0,82800,3600,82800,0,82800,82800,82800,0,79200,0,81000,0,81000,0,82800,0.955
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_801,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.943
300,,405.0,700,30.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_803,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.9
300,,405.0,700,27.0,,102,104.0,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_804,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.93
300,,405.0,700,29.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_805,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,75600,0,0,0,0,0.93
300,,405.0,700,30.0,,102,103.0,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80.0,73.0,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,sample_807,0,0,79200,82800,82800,82800,0,82800,0,82800,0,82800,0,82800,0,79200,0,72000,0,0,0,0,0.879
